code,description,procedure_type_id
"96936","REFLECTANCE CONFOCAL MICROSCOPY (RCM) FOR CELLULAR AND SUB-CELLULAR IMAGING OF SKIN; INTERPRETATION AND REPORT ONLY, EACH ADDITIONAL LESION (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",1
"96999","UNLISTED SPECIAL DERMATOLOGICAL SERVICE OR PROCEDURE",1
"97010","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; HOT OR COLD PACKS",1
"97012","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; TRACTION, MECHANICAL",1
"97014","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; ELECTRICAL STIMULATION (UNATTENDED)",1
"97016","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; VASOPNEUMATIC DEVICES",1
"97018","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; PARAFFIN BATH",1
"97022","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; WHIRLPOOL",1
"97024","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; DIATHERMY (EG, MICROWAVE)",1
"97026","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; INFRARED",1
"97028","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; ULTRAVIOLET",1
"97032","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; ELECTRICAL STIMULATION (MANUAL), EACH 15 MINUTES",1
"97033","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; IONTOPHORESIS, EACH 15 MINUTES",1
"97034","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; CONTRAST BATHS, EACH 15 MINUTES",1
"97035","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; ULTRASOUND, EACH 15 MINUTES",1
"97036","APPLICATION OF A MODALITY TO 1 OR MORE AREAS; HUBBARD TANK, EACH 15 MINUTES",1
"97039","UNLISTED MODALITY (SPECIFY TYPE AND TIME IF CONSTANT ATTENDANCE)",1
"97110","THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",1
"97112","THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",1
"97113","THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; AQUATIC THERAPY WITH THERAPEUTIC EXERCISES",1
"97116","THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; GAIT TRAINING (INCLUDES STAIR CLIMBING)",1
"97124","THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; MASSAGE, INCLUDING EFFLEURAGE, PETRISSAGE AND/OR TAPOTEMENT (STROKING, COMPRESSION, PERCUSSION)",1
"97127","THERAPEUTIC INTERVENTIONS THAT FOCUS ON COGNITIVE FUNCTION (EG, ATTENTION, MEMORY, REASONING, EXECUTIVE FUNCTION, PROBLEM SOLVING, AND/OR PRAGMATIC FUNCTIONING) AND COMPENSATORY STRATEGIES TO MANAGE THE PERFORMANCE OF AN ACTIVITY (EG, MANAGING TIME OR SCHEDULES, INITIATING, ORGANIZING AND SEQUENCING TASKS), DIRECT (ONE-ON-ONE) PATIENT CONTACT",1
"97139","UNLISTED THERAPEUTIC PROCEDURE (SPECIFY)",1
"97140","MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",1
"97150","THERAPEUTIC PROCEDURE(S), GROUP (2 OR MORE INDIVIDUALS)",1
"97161","PHYSICAL THERAPY EVALUATION: LOW COMPLEXITY, REQUIRING THESE COMPONENTS: A HISTORY WITH NO PERSONAL FACTORS AND/OR COMORBIDITIES THAT IMPACT THE PLAN OF CARE; AN EXAMINATION OF BODY SYSTEM(S) USING STANDARDIZED TESTS AND MEASURES ADDRESSING 1-2 ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES AND FUNCTIONS, ACTIVITY LIMITATIONS, AND/OR PARTICIPATION RESTRICTIONS; A CLINICAL PRESENTATION WITH STABLE AND/OR UNCOMPLICATED CHARACTERISTICS; AND CLINICAL DECISION MAKING OF LOW COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 20 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97162","PHYSICAL THERAPY EVALUATION: MODERATE COMPLEXITY, REQUIRING THESE COMPONENTS: A HISTORY OF PRESENT PROBLEM WITH 1-2 PERSONAL FACTORS AND/OR COMORBIDITIES THAT IMPACT THE PLAN OF CARE; AN EXAMINATION OF BODY SYSTEMS USING STANDARDIZED TESTS AND MEASURES IN ADDRESSING A TOTAL OF 3 OR MORE ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES AND FUNCTIONS, ACTIVITY LIMITATIONS, AND/OR PARTICIPATION RESTRICTIONS; AN EVOLVING CLINICAL PRESENTATION WITH CHANGING CHARACTERISTICS; AND CLINICAL DECISION MAKING OF MODERATE COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97163","PHYSICAL THERAPY EVALUATION: HIGH COMPLEXITY, REQUIRING THESE COMPONENTS: A HISTORY OF PRESENT PROBLEM WITH 3 OR MORE PERSONAL FACTORS AND/OR COMORBIDITIES THAT IMPACT THE PLAN OF CARE; AN EXAMINATION OF BODY SYSTEMS USING STANDARDIZED TESTS AND MEASURES ADDRESSING A TOTAL OF 4 OR MORE ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES AND FUNCTIONS, ACTIVITY LIMITATIONS, AND/OR PARTICIPATION RESTRICTIONS; A CLINICAL PRESENTATION WITH UNSTABLE AND UNPREDICTABLE CHARACTERISTICS; AND CLINICAL DECISION MAKING OF HIGH COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97164","RE-EVALUATION OF PHYSICAL THERAPY ESTABLISHED PLAN OF CARE, REQUIRING THESE COMPONENTS: AN EXAMINATION INCLUDING A REVIEW OF HISTORY AND USE OF STANDARDIZED TESTS AND MEASURES IS REQUIRED; AND REVISED PLAN OF CARE USING A STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME TYPICALLY, 20 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97165","OCCUPATIONAL THERAPY EVALUATION, LOW COMPLEXITY, REQUIRING THESE COMPONENTS: AN OCCUPATIONAL PROFILE AND MEDICAL AND THERAPY HISTORY, WHICH INCLUDES A BRIEF HISTORY INCLUDING REVIEW OF MEDICAL AND/OR THERAPY RECORDS RELATING TO THE PRESENTING PROBLEM; AN ASSESSMENT(S) THAT IDENTIFIES 1-3 PERFORMANCE DEFICITS (IE, RELATING TO PHYSICAL, COGNITIVE, OR PSYCHOSOCIAL SKILLS) THAT RESULT IN ACTIVITY LIMITATIONS AND/OR PARTICIPATION RESTRICTIONS; AND CLINICAL DECISION MAKING OF LOW COMPLEXITY, WHICH INCLUDES AN ANALYSIS OF THE OCCUPATIONAL PROFILE, ANALYSIS OF DATA FROM PROBLEM-FOCUSED ASSESSMENT(S), AND CONSIDERATION OF A LIMITED NUMBER OF TREATMENT OPTIONS. PATIENT PRESENTS WITH NO COMORBIDITIES THAT AFFECT OCCUPATIONAL PERFORMANCE. MODIFICATION OF TASKS OR ASSISTANCE (EG, PHYSICAL OR VERBAL) WITH ASSESSMENT(S) IS NOT NECESSARY TO ENABLE COMPLETION OF EVALUATION COMPONENT. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97166","OCCUPATIONAL THERAPY EVALUATION, MODERATE COMPLEXITY, REQUIRING THESE COMPONENTS: AN OCCUPATIONAL PROFILE AND MEDICAL AND THERAPY HISTORY, WHICH INCLUDES AN EXPANDED REVIEW OF MEDICAL AND/OR THERAPY RECORDS AND ADDITIONAL REVIEW OF PHYSICAL, COGNITIVE, OR PSYCHOSOCIAL HISTORY RELATED TO CURRENT FUNCTIONAL PERFORMANCE; AN ASSESSMENT(S) THAT IDENTIFIES 3-5 PERFORMANCE DEFICITS (IE, RELATING TO PHYSICAL, COGNITIVE, OR PSYCHOSOCIAL SKILLS) THAT RESULT IN ACTIVITY LIMITATIONS AND/OR PARTICIPATION RESTRICTIONS; AND CLINICAL DECISION MAKING OF MODERATE ANALYTIC COMPLEXITY, WHICH INCLUDES AN ANALYSIS OF THE OCCUPATIONAL PROFILE, ANALYSIS OF DATA FROM DETAILED ASSESSMENT(S), AND CONSIDERATION OF SEVERAL TREATMENT OPTIONS. PATIENT MAY PRESENT WITH COMORBIDITIES THAT AFFECT OCCUPATIONAL PERFORMANCE. MINIMAL TO MODERATE MODIFICATION OF TASKS OR ASSISTANCE (EG, PHYSICAL OR VERBAL) WITH ASSESSMENT(S) IS NECESSARY TO ENABLE PATIENT TO COMPLETE EVALUATION COMPONENT. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97167","OCCUPATIONAL THERAPY EVALUATION, HIGH COMPLEXITY, REQUIRING THESE COMPONENTS: AN OCCUPATIONAL PROFILE AND MEDICAL AND THERAPY HISTORY, WHICH INCLUDES REVIEW OF MEDICAL AND/OR THERAPY RECORDS AND EXTENSIVE ADDITIONAL REVIEW OF PHYSICAL, COGNITIVE, OR PSYCHOSOCIAL HISTORY RELATED TO CURRENT FUNCTIONAL PERFORMANCE; AN ASSESSMENT(S) THAT IDENTIFIES 5 OR MORE PERFORMANCE DEFICITS (IE, RELATING TO PHYSICAL, COGNITIVE, OR PSYCHOSOCIAL SKILLS) THAT RESULT IN ACTIVITY LIMITATIONS AND/OR PARTICIPATION RESTRICTIONS; AND CLINICAL DECISION MAKING OF HIGH ANALYTIC COMPLEXITY, WHICH INCLUDES AN ANALYSIS OF THE PATIENT PROFILE, ANALYSIS OF DATA FROM COMPREHENSIVE ASSESSMENT(S), AND CONSIDERATION OF MULTIPLE TREATMENT OPTIONS. PATIENT PRESENTS WITH COMORBIDITIES THAT AFFECT OCCUPATIONAL PERFORMANCE. SIGNIFICANT MODIFICATION OF TASKS OR ASSISTANCE (EG, PHYSICAL OR VERBAL) WITH ASSESSMENT(S) IS NECESSARY TO ENABLE PATIENT TO COMPLETE EVALUATION COMPONENT. TYPICALLY, 60 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97168","RE-EVALUATION OF OCCUPATIONAL THERAPY ESTABLISHED PLAN OF CARE, REQUIRING THESE COMPONENTS: AN ASSESSMENT OF CHANGES IN PATIENT FUNCTIONAL OR MEDICAL STATUS WITH REVISED PLAN OF CARE; AN UPDATE TO THE INITIAL OCCUPATIONAL PROFILE TO REFLECT CHANGES IN CONDITION OR ENVIRONMENT THAT AFFECT FUTURE INTERVENTIONS AND/OR GOALS; AND A REVISED PLAN OF CARE. A FORMAL REEVALUATION IS PERFORMED WHEN THERE IS A DOCUMENTED CHANGE IN FUNCTIONAL STATUS OR A SIGNIFICANT CHANGE TO THE PLAN OF CARE IS REQUIRED. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97169","ATHLETIC TRAINING EVALUATION, LOW COMPLEXITY, REQUIRING THESE COMPONENTS: A HISTORY AND PHYSICAL ACTIVITY PROFILE WITH NO COMORBIDITIES THAT AFFECT PHYSICAL ACTIVITY; AN EXAMINATION OF AFFECTED BODY AREA AND OTHER SYMPTOMATIC OR RELATED SYSTEMS ADDRESSING 1-2 ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES, PHYSICAL ACTIVITY, AND/OR PARTICIPATION DEFICIENCIES; AND CLINICAL DECISION MAKING OF LOW COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97170","ATHLETIC TRAINING EVALUATION, MODERATE COMPLEXITY, REQUIRING THESE COMPONENTS: A MEDICAL HISTORY AND PHYSICAL ACTIVITY PROFILE WITH 1-2 COMORBIDITIES THAT AFFECT PHYSICAL ACTIVITY; AN EXAMINATION OF AFFECTED BODY AREA AND OTHER SYMPTOMATIC OR RELATED SYSTEMS ADDRESSING A TOTAL OF 3 OR MORE ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES, PHYSICAL ACTIVITY, AND/OR PARTICIPATION DEFICIENCIES; AND CLINICAL DECISION MAKING OF MODERATE COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97171","ATHLETIC TRAINING EVALUATION, HIGH COMPLEXITY, REQUIRING THESE COMPONENTS: A MEDICAL HISTORY AND PHYSICAL ACTIVITY PROFILE, WITH 3 OR MORE COMORBIDITIES THAT AFFECT PHYSICAL ACTIVITY; A COMPREHENSIVE EXAMINATION OF BODY SYSTEMS USING STANDARDIZED TESTS AND MEASURES ADDRESSING A TOTAL OF 4 OR MORE ELEMENTS FROM ANY OF THE FOLLOWING: BODY STRUCTURES, PHYSICAL ACTIVITY, AND/OR PARTICIPATION DEFICIENCIES; CLINICAL PRESENTATION WITH UNSTABLE AND UNPREDICTABLE CHARACTERISTICS; AND CLINICAL DECISION MAKING OF HIGH COMPLEXITY USING STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97172","RE-EVALUATION OF ATHLETIC TRAINING ESTABLISHED PLAN OF CARE REQUIRING THESE COMPONENTS: AN ASSESSMENT OF PATIENT'S CURRENT FUNCTIONAL STATUS WHEN THERE IS A DOCUMENTED CHANGE; AND A REVISED PLAN OF CARE USING A STANDARDIZED PATIENT ASSESSMENT INSTRUMENT AND/OR MEASURABLE ASSESSMENT OF FUNCTIONAL OUTCOME WITH AN UPDATE IN MANAGEMENT OPTIONS, GOALS, AND INTERVENTIONS. TYPICALLY, 20 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1
"97530","THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",1
"97533","SENSORY INTEGRATIVE TECHNIQUES TO ENHANCE SENSORY PROCESSING AND PROMOTE ADAPTIVE RESPONSES TO ENVIRONMENTAL DEMANDS, DIRECT (ONE-ON-ONE) PATIENT CONTACT, EACH 15 MINUTES",1
"97535","SELF-CARE/HOME MANAGEMENT TRAINING (EG, ACTIVITIES OF DAILY LIVING (ADL) AND COMPENSATORY TRAINING, MEAL PREPARATION, SAFETY PROCEDURES, AND INSTRUCTIONS IN USE OF ASSISTIVE TECHNOLOGY DEVICES/ADAPTIVE EQUIPMENT) DIRECT ONE-ON-ONE CONTACT, EACH 15 MINUTES",1
"97537","COMMUNITY/WORK REINTEGRATION TRAINING (EG, SHOPPING, TRANSPORTATION, MONEY MANAGEMENT, AVOCATIONAL ACTIVITIES AND/OR WORK ENVIRONMENT/MODIFICATION ANALYSIS, WORK TASK ANALYSIS, USE OF ASSISTIVE TECHNOLOGY DEVICE/ADAPTIVE EQUIPMENT), DIRECT ONE-ON-ONE CONTACT, EACH 15 MINUTES",1
"97542","WHEELCHAIR MANAGEMENT (EG, ASSESSMENT, FITTING, TRAINING), EACH 15 MINUTES",1
"97545","WORK HARDENING/CONDITIONING; INITIAL 2 HOURS",1
"97546","WORK HARDENING/CONDITIONING; EACH ADDITIONAL HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",1
"97597","DEBRIDEMENT (EG, HIGH PRESSURE WATERJET WITH/WITHOUT SUCTION, SHARP SELECTIVE DEBRIDEMENT WITH SCISSORS, SCALPEL AND FORCEPS), OPEN WOUND, (EG, FIBRIN, DEVITALIZED EPIDERMIS AND/OR DERMIS, EXUDATE, DEBRIS, BIOFILM), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, USE OF A WHIRLPOOL, WHEN PERFORMED AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION, TOTAL WOUND(S) SURFACE AREA; FIRST 20 SQ CM OR LESS",1
"97598","DEBRIDEMENT (EG, HIGH PRESSURE WATERJET WITH/WITHOUT SUCTION, SHARP SELECTIVE DEBRIDEMENT WITH SCISSORS, SCALPEL AND FORCEPS), OPEN WOUND, (EG, FIBRIN, DEVITALIZED EPIDERMIS AND/OR DERMIS, EXUDATE, DEBRIS, BIOFILM), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, USE OF A WHIRLPOOL, WHEN PERFORMED AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION, TOTAL WOUND(S) SURFACE AREA; EACH ADDITIONAL 20 SQ CM, OR PART THEREOF (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",1
"97602","REMOVAL OF DEVITALIZED TISSUE FROM WOUND(S), NON-SELECTIVE DEBRIDEMENT, WITHOUT ANESTHESIA (EG, WET-TO-MOIST DRESSINGS, ENZYMATIC, ABRASION, LARVAL THERAPY), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION",1
"97605","NEGATIVE PRESSURE WOUND THERAPY (EG, VACUUM ASSISTED DRAINAGE COLLECTION), UTILIZING DURABLE MEDICAL EQUIPMENT (DME), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION; TOTAL WOUND(S) SURFACE AREA LESS THAN OR EQUAL TO 50 SQUARE CENTIMETERS",1
"97606","NEGATIVE PRESSURE WOUND THERAPY (EG, VACUUM ASSISTED DRAINAGE COLLECTION), UTILIZING DURABLE MEDICAL EQUIPMENT (DME), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION; TOTAL WOUND(S) SURFACE AREA GREATER THAN 50 SQUARE CENTIMETERS",1
"97607","NEGATIVE PRESSURE WOUND THERAPY, (EG, VACUUM ASSISTED DRAINAGE COLLECTION), UTILIZING DISPOSABLE, NON-DURABLE MEDICAL EQUIPMENT INCLUDING PROVISION OF EXUDATE MANAGEMENT COLLECTION SYSTEM, TOPICAL APPLICATION(S), WOUND ASSESSMENT, AND INSTRUCTIONS FOR ONGOING CARE, PER SESSION; TOTAL WOUND(S) SURFACE AREA LESS THAN OR EQUAL TO 50 SQUARE CENTIMETERS",1
"97608","NEGATIVE PRESSURE WOUND THERAPY, (EG, VACUUM ASSISTED DRAINAGE COLLECTION), UTILIZING DISPOSABLE, NON-DURABLE MEDICAL EQUIPMENT INCLUDING PROVISION OF EXUDATE MANAGEMENT COLLECTION SYSTEM, TOPICAL APPLICATION(S), WOUND ASSESSMENT, AND INSTRUCTIONS FOR ONGOING CARE, PER SESSION; TOTAL WOUND(S) SURFACE AREA GREATER THAN 50 SQUARE CENTIMETERS",1
"97610","LOW FREQUENCY, NON-CONTACT, NON-THERMAL ULTRASOUND, INCLUDING TOPICAL APPLICATION(S), WHEN PERFORMED, WOUND ASSESSMENT, AND INSTRUCTION(S) FOR ONGOING CARE, PER DAY",1
"97750","PHYSICAL PERFORMANCE TEST OR MEASUREMENT (EG, MUSCULOSKELETAL, FUNCTIONAL CAPACITY), WITH WRITTEN REPORT, EACH 15 MINUTES",1
"97755","ASSISTIVE TECHNOLOGY ASSESSMENT (EG, TO RESTORE, AUGMENT OR COMPENSATE FOR EXISTING FUNCTION, OPTIMIZE FUNCTIONAL TASKS AND/OR MAXIMIZE ENVIRONMENTAL ACCESSIBILITY), DIRECT ONE-ON-ONE CONTACT, WITH WRITTEN REPORT, EACH 15 MINUTES",1
"97760","ORTHOTIC(S) MANAGEMENT AND TRAINING (INCLUDING ASSESSMENT AND FITTING WHEN NOT OTHERWISE REPORTED), UPPER EXTREMITY(IES), LOWER EXTREMITY(IES) AND/OR TRUNK, INITIAL ORTHOTIC(S) ENCOUNTER, EACH 15 MINUTES",1
"97761","PROSTHETIC(S) TRAINING, UPPER AND/OR LOWER EXTREMITY(IES), INITIAL PROSTHETIC(S) ENCOUNTER, EACH 15 MINUTES",1
"97763","ORTHOTIC(S)/PROSTHETIC(S) MANAGEMENT AND/OR TRAINING, UPPER EXTREMITY(IES), LOWER EXTREMITY(IES), AND/OR TRUNK, SUBSEQUENT ORTHOTIC(S)/PROSTHETIC(S) ENCOUNTER, EACH 15 MINUTES",1
"97799","UNLISTED PHYSICAL MEDICINE/REHABILITATION SERVICE OR PROCEDURE",1
"97802","MEDICAL NUTRITION THERAPY; INITIAL ASSESSMENT AND INTERVENTION, INDIVIDUAL, FACE-TO-FACE WITH THE PATIENT, EACH 15 MINUTES",1
"97803","MEDICAL NUTRITION THERAPY; RE-ASSESSMENT AND INTERVENTION, INDIVIDUAL, FACE-TO-FACE WITH THE PATIENT, EACH 15 MINUTES",1
"97804","MEDICAL NUTRITION THERAPY; GROUP (2 OR MORE INDIVIDUAL(S)), EACH 30 MINUTES",1
"97810","ACUPUNCTURE, 1 OR MORE NEEDLES; WITHOUT ELECTRICAL STIMULATION, INITIAL 15 MINUTES OF PERSONAL ONE-ON-ONE CONTACT WITH THE PATIENT",1
"97811","ACUPUNCTURE, 1 OR MORE NEEDLES; WITHOUT ELECTRICAL STIMULATION, EACH ADDITIONAL 15 MINUTES OF PERSONAL ONE-ON-ONE CONTACT WITH THE PATIENT, WITH RE-INSERTION OF NEEDLE(S) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",1
"97813","ACUPUNCTURE, 1 OR MORE NEEDLES; WITH ELECTRICAL STIMULATION, INITIAL 15 MINUTES OF PERSONAL ONE-ON-ONE CONTACT WITH THE PATIENT",1
"97814","ACUPUNCTURE, 1 OR MORE NEEDLES; WITH ELECTRICAL STIMULATION, EACH ADDITIONAL 15 MINUTES OF PERSONAL ONE-ON-ONE CONTACT WITH THE PATIENT, WITH RE-INSERTION OF NEEDLE(S) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",1
"98925","OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 1-2 BODY REGIONS INVOLVED",1
"98926","OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 3-4 BODY REGIONS INVOLVED",1
"98927","OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 5-6 BODY REGIONS INVOLVED",1
"98928","OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 7-8 BODY REGIONS INVOLVED",1
"98929","OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 9-10 BODY REGIONS INVOLVED",1
"98940","CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",1
"98941","CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",1
"98942","CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 5 REGIONS",1
"98943","CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); EXTRASPINAL, 1 OR MORE REGIONS",1
"98960","EDUCATION AND TRAINING FOR PATIENT SELF-MANAGEMENT BY A QUALIFIED, NONPHYSICIAN HEALTH CARE PROFESSIONAL USING A STANDARDIZED CURRICULUM, FACE-TO-FACE WITH THE PATIENT (COULD INCLUDE CAREGIVER/FAMILY) EACH 30 MINUTES; INDIVIDUAL PATIENT",1
"98961","EDUCATION AND TRAINING FOR PATIENT SELF-MANAGEMENT BY A QUALIFIED, NONPHYSICIAN HEALTH CARE PROFESSIONAL USING A STANDARDIZED CURRICULUM, FACE-TO-FACE WITH THE PATIENT (COULD INCLUDE CAREGIVER/FAMILY) EACH 30 MINUTES; 2-4 PATIENTS",1
"98962","EDUCATION AND TRAINING FOR PATIENT SELF-MANAGEMENT BY A QUALIFIED, NONPHYSICIAN HEALTH CARE PROFESSIONAL USING A STANDARDIZED CURRICULUM, FACE-TO-FACE WITH THE PATIENT (COULD INCLUDE CAREGIVER/FAMILY) EACH 30 MINUTES; 5-8 PATIENTS",1
"98966","TELEPHONE ASSESSMENT AND MANAGEMENT SERVICE PROVIDED BY A QUALIFIED NONPHYSICIAN HEALTH CARE PROFESSIONAL TO AN ESTABLISHED PATIENT, PARENT, OR GUARDIAN NOT ORIGINATING FROM A RELATED ASSESSMENT AND MANAGEMENT SERVICE PROVIDED WITHIN THE PREVIOUS 7 DAYS NOR LEADING TO AN ASSESSMENT AND MANAGEMENT SERVICE OR PROCEDURE WITHIN THE NEXT 24 HOURS OR SOONEST AVAILABLE APPOINTMENT; 5-10 MINUTES OF MEDICAL DISCUSSION",1
"98967","TELEPHONE ASSESSMENT AND MANAGEMENT SERVICE PROVIDED BY A QUALIFIED NONPHYSICIAN HEALTH CARE PROFESSIONAL TO AN ESTABLISHED PATIENT, PARENT, OR GUARDIAN NOT ORIGINATING FROM A RELATED ASSESSMENT AND MANAGEMENT SERVICE PROVIDED WITHIN THE PREVIOUS 7 DAYS NOR LEADING TO AN ASSESSMENT AND MANAGEMENT SERVICE OR PROCEDURE WITHIN THE NEXT 24 HOURS OR SOONEST AVAILABLE APPOINTMENT; 11-20 MINUTES OF MEDICAL DISCUSSION",1
"98968","TELEPHONE ASSESSMENT AND MANAGEMENT SERVICE PROVIDED BY A QUALIFIED NONPHYSICIAN HEALTH CARE PROFESSIONAL TO AN ESTABLISHED PATIENT, PARENT, OR GUARDIAN NOT ORIGINATING FROM A RELATED ASSESSMENT AND MANAGEMENT SERVICE PROVIDED WITHIN THE PREVIOUS 7 DAYS NOR LEADING TO AN ASSESSMENT AND MANAGEMENT SERVICE OR PROCEDURE WITHIN THE NEXT 24 HOURS OR SOONEST AVAILABLE APPOINTMENT; 21-30 MINUTES OF MEDICAL DISCUSSION",1
"98969","ONLINE ASSESSMENT AND MANAGEMENT SERVICE PROVIDED BY A QUALIFIED NONPHYSICIAN HEALTH CARE PROFESSIONAL TO AN ESTABLISHED PATIENT OR GUARDIAN, NOT ORIGINATING FROM A RELATED ASSESSMENT AND MANAGEMENT SERVICE PROVIDED WITHIN THE PREVIOUS 7 DAYS, USING THE INTERNET OR SIMILAR ELECTRONIC COMMUNICATIONS NETWORK",1
"99000","HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY",1
