code,description,procedure_type_id
"62405525006320","Dimethyl Fumarate Capsule DR Starter Pack 120 MG & 240 MG",21
"624055250065","Dimethyl Fumarate Capsule Delayed Release",
"62405525006520","Dimethyl Fumarate Capsule Delayed Release 120 MG",21
"62405525006540","Dimethyl Fumarate Capsule Delayed Release 240 MG",21
"624060","*Multiple Sclerosis Agents - Potassium Channel Blockers***",
"62406030","Dalfampridine",
"6240603000","Dalfampridine",
"624060300074","Dalfampridine Tablet Extended Release 12 Hour",
"62406030007420","Dalfampridine Tab ER 12HR 10 MG",21
"624070","*Sphingosine 1-Phosphate (S1P) Receptor Modulators***",
"62407025","Fingolimod",
"6240702510","Fingolimod HCl",
"624070251001","Fingolimod HCl Capsule",
"62407025100110","Fingolimod HCl Cap 0.25 MG (Base Equiv)",21
"62407025100120","Fingolimod HCl Cap 0.5 MG (Base Equiv)",21
"6245","*Anti-Cataplectic Agents**",
"624500","*Anti-Cataplectic Agents***",
"62450060","Sodium Oxybate",
"6245006020","Sodium Oxybate",
"624500602020","Sodium Oxybate Solution",
"62450060202020","Sodium Oxybate Oral Solution 500 MG/ML",21
"6250","*Fibromyalgia Agents**",
"625040","*Fibromyalgia Agent - SNRIs***",
"62504050","Milnacipran",
"6250405010","Milnacipran HCl",
"625040501003","Milnacipran HCl Tablet",
"62504050100320","Milnacipran HCl Tab 12.5 MG",21
"62504050100330","Milnacipran HCl Tab 25 MG",21
"62504050100340","Milnacipran HCl Tab 50 MG",21
"62504050100350","Milnacipran HCl Tab 100 MG",21
"625040501063","Milnacipran HCl Miscellaneous",
"62504050106320","Milnacipran HCl Tab 12.5 MG (5) & 25 MG (8) & 50 MG (42) Pak",21
"6254","*Postherpetic Neuralgia (PHN)/Neuropathic Pain Agents**",
"625400","*Postherpetic Neuralgia (PHN)/Neuropathic Pain Agents***",
"62540030","Gabapentin (Once-Daily)",
"6254003000","Gabapentin (Once-Daily)",
"625400300003","Gabapentin (Once-Daily) Tablet",
"62540030000320","Gabapentin (Once-Daily) Tab 300 MG",21
"62540030000330","Gabapentin (Once-Daily) Tab 600 MG",21
"625400300063","Gabapentin (Once Daily) Miscellaneous",
"62540030006320","Gabapentin (Once-Daily) Tab Pack 300 MG (9) & 600 MG (69)",21
"62540060","Pregabalin (Once-Daily)",
"6254006000","Pregabalin (Once-Daily)",
"625400600075","Pregabalin Tablet Extended Release 24 Hour",
"62540060007520","Pregabalin Tab ER 24HR 82.5 MG",21
"62540060007530","Pregabalin Tab ER 24HR 165 MG",21
"62540060007540","Pregabalin Tab ER 24HR 330 MG",21
"625499","*Postherpetic Neuralgia(PHN)/Neuropathic Pain Comb Agents***",
"62549902","Postherpetic Neuralgia (PHN) Combination Agents - 2 Ingred",
"6254990225","Gabapentin & Lidocaine",
"6254990225B1","Gabapentin & Lidocaine Therapy Pack",
"6254990225B130","*Gabapentin Tab 600 MG & Lidocaine Oint 5% Therapy Pack***",21
"62549903","Postherpetic Neuralgia (PHN) Combination Agents - 3 Ingred",
"6254990330","Gabapentin & Lidocaine-Menthol",
"6254990330B1","Gabapentin & Lidocaine-Menthol Therapy Pack",
"6254990330B120","*Gabapentin Oral Cap 300 MG & Lidocaine-Menthol Gel Ther Pk*",21
"6254990330B125","*Gabapentin Oral Cap 300 MG & Lidocaine-Menthol Cr Ther Pk*",21
"62549904","Postherpetic Neuralgia (PHN) Combination Agents - 4 Ingred",
"6254990440","Gabapentin & Methyl Salicylate-Menthol-Capsaicin",
"6254990440B1","Gabapentin & Methyl Salicylate-Men-Capsaicin Therapy Pack",
"6254990440B120","*Gabapentin Cap 300 MG & Meth Sal-Men-Capsaicin Cr Ther Pk*",21
"6256","*Restless Leg Syndrome (RLS) Agents**",
"625600","*Restless Leg Syndrome (RLS) Agents***",
"62560030","Gabapentin",
"6256003020","Gabapentin Enacarbil",
"625600302004","Gabapentin Enacarbil Tablet Extended Release",
"62560030200420","Gabapentin Enacarbil Tab ER 300 MG",21
"62560030200430","Gabapentin Enacarbil Tab ER 600 MG",21
"6260","*Pseudobulbar Affect (PBA) Agents**",
"626099","*Pseudobulbar Affect Agent Combinations***",
"62609902","Pseudobulbar Affect Agent Combination - Two Ingredient",
"6260990230","Dextromethorphan HBr-Quinidine Sulfate",
"626099023001","Dextromethorphan HBr-Quinidine Sulfate Capsule",
"62609902300120","Dextromethorphan HBr-Quinidine Sulfate Cap 20-10 MG",21
"6280","*Agents for Chemical Dependency**",
"628020","*Alcohol Deterrents***",
"62802010","Acamprosate",
"6280201020","Acamprosate Calcium",
"628020102006","Acamprosate Calcium Tablet Delayed Release",
"62802010200620","Acamprosate Calcium Tab Delayed Release 333 MG",21
"62802040","Disulfiram",
"6280204000","Disulfiram",
"628020400003","Disulfiram Tablet",
"62802040000325","Disulfiram Tab 250 MG",21
"62802040000350","Disulfiram Tab 500 MG",21
"628050","*Agents for Narcotic Withdrawal***",
"62805045","Lofexidine",
"6280504510","Lofexidine HCl",
"628050451003","Lofexidine HCl Tablet",
"62805045100315","Lofexidine HCl Tab 0.18 MG (Base Equivalent)",21
"6299","*Combination Psychotherapeutics**",
"629920","*Benzodiazepines & Tricyclic Agents***",
"62992002","Benzodiazepines & Tricyclic Agents - Two Ingredient",
"6299200220","Chlordiazepoxide-Amitriptyline",
"629920022003","Chlordiazepoxide-Amitriptyline Tablet",
"62992002200310","Chlordiazepoxide-Amitriptyline Tab 5-12.5 MG",21
"62992002200320","Chlordiazepoxide-Amitriptyline Tab 10-25 MG",21
"629940","*Phenothiazines & Tricyclic Agents***",
"62994002","Phenothiazines & Tricyclic Agents - Two Ingredient",
"6299400260","Perphenazine-Amitriptyline",
"629940026003","Perphenazine-Amitriptyline Tablet",
"62994002600310","Perphenazine-Amitriptyline Tab 2-10 MG",21
"62994002600315","Perphenazine-Amitriptyline Tab 2-25 MG",21
"62994002600320","Perphenazine-Amitriptyline Tab 4-10 MG",21
"62994002600325","Perphenazine-Amitriptyline Tab 4-25 MG",21
"62994002600330","Perphenazine-Amitriptyline Tab 4-50 MG",21
"629945","*SNRIs & Anesthetics/Analgesics***",
"62994503","SNRIs & Anesthetics/Analgesics - Three Ingredient",
"6299450320","Duloxetine-Lidocaine-Menthol",
"6299450320B1","Duloxetine-Lidocaine-Menthol Therapy Pack",
"6299450320B130","Duloxetine DR Cap 60 MG & Lidocaine-Menthol 5-3% Cr Ther Pak",21
"629950","*Thienbenzodiazepines & SSRIs***",
"62995002","Thienbenzodiazepines & SSRIs - Two Ingredient",
"6299500250","Olanzapine-Fluoxetine HCl",
"629950025001","Olanzapine-Fluoxetine HCl Capsule",
"62995002500110","Olanzapine-Fluoxetine HCl Cap 3-25 MG",21
"62995002500120","Olanzapine-Fluoxetine HCl Cap 6-25 MG",21
"62995002500125","Olanzapine-Fluoxetine HCl Cap 6-50 MG",21
"62995002500140","Olanzapine-Fluoxetine HCl Cap 12-25 MG",21
"62995002500145","Olanzapine-Fluoxetine HCl Cap 12-50 MG",21
"64","Analgesic/Anti-Inflammatory/Migraine/Gout Agents/Anesthetics",
"64","*ANALGESICS - NonNarcotic*",
"6410","*Salicylates**",
"641000","*Salicylates***",
"64100010","Aspirin",
"6410001000","Aspirin",
"641000100003","Aspirin Tablet",
"64100010000307","Aspirin Tab 81 MG",21
"64100010000315","Aspirin Tab 325 MG",21
"64100010000330","Aspirin Tab 500 MG",21
"641000100005","Aspirin Chewable Tablet",
"64100010000505","Aspirin Chew Tab 75 MG",21
"64100010000510","Aspirin Chew Tab 81 MG",21
"641000100006","Aspirin Tablet Delayed Release",
"64100010000601","Aspirin Tab Delayed Release 81 MG",21
"64100010000605","Aspirin Tab Delayed Release 325 MG",21
"64100010000607","Aspirin Tab Delayed Release 500 MG",21
"641000100029","Aspirin Powder",
"64100010002900","Aspirin Powder",21
"641000100052","Aspirin Suppository",
"64100010005209","Aspirin Suppos 120 MG",21
"64100010005215","Aspirin Suppos 200 MG",21
"64100010005218","Aspirin Suppos 300 MG",21
"64100010005228","Aspirin Suppos 600 MG",21
"64100050","Diflunisal",
"6410005000","Diflunisal",
"641000500003","Diflunisal Tablet",
"64100050000310","Diflunisal Tab 500 MG",21
"64100055","Magnesium Salicylate",
"6410005500","Magnesium Salicylate",
"641000550003","Magnesium Salicylate Tablet",
"64100055000305","Magnesium Salicylate Tab 325 MG",21
"64100055000307","Magnesium Salicylate Tab 500 MG",21
"64100055000355","Magnesium Salicylate Tab 467 MG",21
"6410005520","Magnesium Salicylate Tetrahydrate",
"641000552003","Magnesium Salicylate Tetrahydrate Tablet",
"64100055200320","Magnesium Salicylate Tetrahydrate Tab 580 MG",21
"64100075","Salsalate",
"6410007500","Salsalate",
"641000750003","Salsalate Tablet",
"64100075000305","Salsalate Tab 500 MG",21
"64100075000310","Salsalate Tab 750 MG",21
"64100080","Sodium Salicylate",
"6410008000","Sodium Salicylate",
"641000800029","Sodium Salicylate Powder",
"64100080002900","Sodium Salicylate Powder",21
"641000800038","Sodium Salicylate Crystals",
"64100080003800","Sodium Salicylate Crystals",21
"641099","*Salicylate Combinations***",
"64109902","Salicylate Combination - Two Ingredient",
"6410990203","Aspirin Buffered (Al Hydrox-Mg Hydrox-Ca Carb)",
"641099020303","Aspirin Buffered (Al Hydrox-Mg Hydrox-Ca Carb) Tablet",
"64109902030313","Aspirin-Al Hydro-Mg Hydro-Ca Carb Tab 500-33-33-237 MG",21
"64109902030340","*Aspirin-Al Hydro-Mg Hydro-Ca Carb Tab 325 MG***",21
"6410990204","Aspirin Buffered (Cal Carb-Mag Carb-Mag Oxide)",
"641099020403","Aspirin Buffered (Cal Carb-Mag Carb-Mag Oxide) Tablet",
"64109902040305","Aspirin Buffered (Ca Carb-Mg Carb-Mg Ox) Tab 81 MG",21
"64109902040320","Aspirin Buffered (Ca Carb-Mg Carb-Mg Ox) Tab 325 MG",21
"64109902040340","Aspirin Buffered (Ca Carb-Mg Carb-Mg Ox) Tab 500 MG",21
"6410990207","Aspirin-Calcium Carbonate",
"641099020703","Aspirin-Calcium Carbonate Tablet",
"64109902070320","Aspirin-Calcium Carbonate Tab 81-777 MG",21
"6410990210","Aspirin Buffered",
"641099021003","Aspirin Buffered Tablet",
"64109902100320","Aspirin Buffered Tab 500 MG",21
"6410990211","Aspirin Effervescent",
"641099021108","Aspirin Effervescent Tablet",
"64109902110820","Aspirin Effer Tab 325 MG",21
"64109902110830","Aspirin Effer Tab 500 MG",21
"6410990220","Choline & Mag Salicylate",
"641099022003","Choline & Magnesium Salicylates Tablet",
"64109902200315","Choline & Magnesium Salicylates Tab 1000 MG",21
"641099022009","Choline & Magnesium Salicylates Liquid",
"64109902200910","Choline & Magnesium Salicylates Liq 500 MG/5ML",21
"6415","*Analgesics-Peptide Channel Blockers**",
"641540","*Selective N-Type Neuronal Calcium Channel Blockers***",
"64154090","Ziconotide",
"6415409010","Ziconotide Acetate",
"641540901020","Ziconotide Acetate Solution",
"64154090102010","Ziconotide Acetate Intrathecal Inj 500 MCG/20ML (25 MCG/ML)",21
"64154090102020","Ziconotide Acetate Intrathecal Inj 100 MCG/ML",21
"64154090102030","Ziconotide Acetate Intrathecal Inj 500 MCG/5ML",21
"6420","*Analgesics Other**",
"642000","*Analgesics Other***",
"64200010","Acetaminophen",
"6420001000","Acetaminophen",
"642000100001","Acetaminophen Capsule",
"64200010000110","Acetaminophen Cap 325 MG",21
"64200010000115","Acetaminophen Cap 500 MG",21
"642000100003","Acetaminophen Tablet",
"64200010000310","Acetaminophen Tab 325 MG",21
"64200010000315","Acetaminophen Tab 500 MG",21
"642000100004","Acetaminophen Tablet Extended Release",
"64200010000420","Acetaminophen Tab ER 650 MG",21
"642000100005","Acetaminophen Chewable Tablet",
"64200010000505","Acetaminophen Chew Tab 80 MG",21
"64200010000515","Acetaminophen Chew Tab 160 MG",21
"642000100009","Acetaminophen Liquid",
"64200010000912","Acetaminophen Liquid 160 MG/5ML",21
"64200010000914","Acetaminophen Liquid 167 MG/5ML",21
"642000100010","Acetaminophen Elixir",
"64200010001015","Acetaminophen Elixir 160 MG/5ML",21
"642000100012","Acetaminophen Syrup",
"64200010001228","Acetaminophen Syrup 160 MG/5ML",21
"642000100018","Acetaminophen Suspension",
"64200010001820","Acetaminophen Susp 80 MG/0.8ML",21
"64200010001840","Acetaminophen Susp 160 MG/5ML",21
"642000100020","Acetaminophen Solution",
"64200010002005","Acetaminophen Soln 100 MG/ML",21
"64200010002010","Acetaminophen Soln 160 MG/5ML",21
"64200010002030","Acetaminophen Soln 325 MG/5ML",21
"64200010002070","Acetaminophen IV Soln 10 MG/ML",21
"642000100030","Acetaminophen Packet",
"64200010003080","Acetaminophen Powd Pack 950 MG",21
"642000100040","Acetaminophen Gel",
"64200010004020","Acetaminophen Gel Syrup 160 MG/5ML",21
"642000100052","Acetaminophen Suppository",
"64200010005203","Acetaminophen Suppos 80 MG",21
"64200010005205","Acetaminophen Suppos 120 MG",21
"64200010005215","Acetaminophen Suppos 325 MG",21
"64200010005220","Acetaminophen Suppos 650 MG",21
"642000100072","Acetaminophen Tablet Disintegrating",
"64200010007210","Acetaminophen Disintegrating Tab 80 MG",21
"64200010007220","Acetaminophen Disintegrating Tab 160 MG",21
"6420001000B1","Acetaminophen Therapy Pack",
"6420001000B120","Acetamin Chew Tab 160 MG & Acetamin Susp 160 MG/5ML THPK",21
"64200011","Clonidine",
"6420001110","Clonidine HCl (Analgesia)",
"642000111020","Clonidine HCl (Analgesia) Solution",
"64200011102020","Clonidine HCl Inj (For Epidural Infusion) 100 MCG/ML",21
"64200011102040","Clonidine HCl Inj (For Epidural Infusion) 500 MCG/ML",21
"6499","*Analgesic Combinations**",
"649900","*Analgesic Combinations***",
"64990002","Analgesic Combination - Two Ingredient",
"6499000210","Acetaminophen-Caffeine",
"649900021001","Acetaminophen-Caffeine Capsule",
"64990002100160","Acetaminophen-Caffeine Cap 500-65 MG",21
"649900021003","Acetaminophen-Caffeine Tablet",
"64990002100340","Acetaminophen-Caffeine Tab 500-65 MG",21
"6499000213","Acetaminophen w/ Calcium Carbonate",
"649900021303","Acetaminophen w/ Calcium Carbonate Tablet",
"64990002130310","Acetaminophen w/ Calcium Carbonate Tab 500-250 MG",21
"6499000215","Acetaminophen w/ Pamabrom",
"649900021503","Acetaminophen w/ Pamabrom Tablet",
"64990002150320","Acetaminophen w/ Pamabrom Tab 325-25 MG",21
"64990002150340","Acetaminophen w/ Pamabrom Tab 500-25 MG",21
"6499000220","Aspirin-Acetaminophen",
"649900022030","Aspirin-Acetaminophen Packet",
"64990002203020","Aspirin-Acetaminophen Powd Pack 500-325 MG",21
"6499000221","Acetaminophen-Aspirin Buffered",
"649900022103","Acetaminophen-Aspirin Buffered Tablet",
"64990002210320","Acetaminophen-Aspirin Buffered Tab 250-250 MG",21
"6499000225","Aspirin-Caffeine",
"649900022503","Aspirin-Caffeine Tablet",
"64990002250310","Aspirin-Caffeine Tab 400-32 MG",21
"64990002250321","Aspirin-Caffeine Tab 500-32.5 MG",21
"649900022530","Aspirin-Caffeine Packet",
"64990002253039","Aspirin-Caffeine Powder Packet 845-65 MG",21
"64990002253050","Aspirin-Caffeine Powder Packet 1000-65 MG",21
"6499000245","Salicylamide-Caffeine",
"649900024503","Salicylamide-Caffeine Tablet",
"64990002450300","*Salicylamide-Caffeine Tab**",21
"6499000280","Magnesium Salicylate w/ Diphenhydramine",
"649900028003","Magnesium Salicylate w/ Diphenhydramine Tablet",
"64990002800310","Magnesium Salicylate w/ Diphenhydramine Tab 580-25 MG",21
"64990003","Analgesic Combination - Three Ingredient",
"6499000305","Acetaminophen-Caffeine-Pyrilamine",
"649900030503","Acetaminophen-Caffeine-Pyrilamine Tablet",
"64990003050320","Acetaminophen-Caffeine-Pyrilamine Tab 500-60-15 MG",21
"6499000309","Acetaminophen-Magnesium Salicylate-Caffeine",
"649900030903","Acetaminophen-Magnesium Salicylate-Caffeine Tablet",
"64990003090320","Acetaminophen-Magnesium Salicylate-Caff Tab 250-290-50 MG",21
"6499000313","Acetaminophen-Salicylamide-Phenyltoloxamine",
"649900031301","Acetaminophen-Salicylamide-Phenyltoloxamine Capsule",
"64990003130120","Acetaminophen-Salicylamide-Phenyltoloxamine Cap 300-200-20MG",21
"6499000320","Aspirin-Acetaminophen-Caffeine",
"649900032003","Aspirin-Acetaminophen-Caffeine Tablet",
"64990003200350","Aspirin-Acetaminophen-Caffeine Tab 250-250-65 MG",21
"649900032030","Aspirin-Acetaminophen-Caffeine Packet",
"64990003203035","Aspirin-Acetaminophen-Caffeine Powd Pack 500-325-65 MG",21
"64990003203040","Aspirin-Acetaminophen-Caffeine Powd Pack 520-260-32.5 MG",21
"6499000321","Aspirin-Acetaminophen-Caffeine (Buffered)",
"649900032103","Aspirin-Acetaminophen-Caffeine (Buffered) Tablet",
"64990003210320","Aspirin-Acetaminophen-Caffeine (Buffered) Tab 227-194-33 MG",21
"6499000340","Aspirin-Salicylamide-Caffeine",
"649900034003","Aspirin-Salicylamide-Caffeine Tablet",
"64990003400320","Aspirin-Salicylamide-Caffeine Tab 325-95-16 MG",21
"649900034030","Aspirin-Salicylamide-Caffeine Packet",
"64990003403022","Aspirin-Salicylamide-Caffeine Powd Pack 650-195-33.3 MG",21
"64990003403028","Aspirin-Salicylamide-Caffeine Powd Pack 650-200-32 MG",21
"64990003403044","Aspirin-Salicylamide-Caffeine Powd Pack 742-222-38 MG",21
"64990004","Analgesic Combination - Four Ingredient",
"6499000450","Aspirin-Acetaminophen-Caffeine-Calcium Gluconate",
"649900045003","Aspirin-Acetaminophen-Caffeine-Calcium Gluconate Tablet",
"64990004500310","Aspirin-APAP-Caffeine-Calcium Gluconate Tab 230-160-33-60 MG",21
"6499000460","Aspirin-APAP-Salicyl-Caff",
"649900046003","Aspirin-Acetaminophen-Salicylamide-Caffeine Tablet",
"64990004600304","Aspirin-APAP-Salicylamide-Caffeine Tab 162-110-152-32.4 MG",21
"64990004600360","Aspirin-APAP-Salicylamide-Caffeine Tab 500-250-150-32.5 MG",21
"649910","*Analgesics-Sedatives***",
"64991002","Analgesics-Sedative Combination - Two Ingredient",
"6499100212","Butalbital-Acetaminophen",
"649910021201","Butalbital-Acetaminophen Capsule",
"64991002120105","Butalbital-Acetaminophen Cap 50-300 MG",21
"649910021203","Butalbital-Acetaminophen Tablet",
"64991002120304","Butalbital-Acetaminophen Tab 25-325 MG",21
"64991002120308","Butalbital-Acetaminophen Tab 50-300 MG",21
"64991002120310","Butalbital-Acetaminophen Tab 50-325 MG",21
"6499100222","Meprobamate-Aspirin",
"649910022203","Meprobamate-Aspirin Tablet",
"64991002220310","Meprobamate-Aspirin Tab 200-325 MG",21
"6499100230","Phenyltoloxamine-Acetaminophen",
"649910023003","Phenyltoloxamine-Acetaminophen Tablet",
"64991002300305","Phenyltoloxamine-Acetaminophen Tab 25-325 MG",21
"64991002300307","Phenyltoloxamine-Acetaminophen Tab 29-500 MG",21
"64991002300310","Phenyltoloxamine-Acetaminophen Tab 30-325 MG",21
"64991002300315","Phenyltoloxamine-Acetaminophen Tab 30-500 MG",21
"6499100240","Acetaminophen-Pyrilamine",
"649910024003","Acetaminophen-Pyrilamine Tablet",
"64991002400308","Acetaminophen-Pyrilamine Tab 325-25 MG",21
"64991003","Analgesics-Sedative Combination - Three Ingredient",
"6499100310","Butalbital-Acetaminophen-Caffeine",
"649910031001","Butalbital-Acetaminophen-Caffeine Capsule",
"64991003100108","Butalbital-Acetaminophen-Caffeine Cap 50-300-40 MG",21
"64991003100110","Butalbital-Acetaminophen-Caffeine Cap 50-325-40 MG",21
"649910031003","Butalbital-Acetaminophen-Caffeine Tablet",
"64991003100310","Butalbital-Acetaminophen-Caffeine Tab 50-325-40 MG",21
"649910031020","Butalbital-Acetaminophen-Caffeine Solution",
"64991003102020","Butalbital-Acetaminophen-Caffeine Soln 50-325-40 MG/15ML",21
"6499100315","Acetaminophen-Pamabrom-Pyrilamine",
"649910031503","Acetaminophen-Pamabrom-Pyrilamine Tablet",
"64991003150310","Acetaminophen-Pamabrom-Pyrilamine Tab 500-25-15 MG",21
"6499100330","Butalbital-Aspirin-Caffeine",
"649910033001","Butalbital-Aspirin-Caffeine Capsule",
"64991003300120","Butalbital-Aspirin-Caffeine Cap 50-325-40 MG",21
"649910033003","Butalbital-Aspirin-Caffeine Tablet",
"64991003300320","Butalbital-Aspirin-Caffeine Tab 50-325-40 MG",21
"65","*ANALGESICS - OPIOID*",
"6510","*Opioid Agonists**","6510%, 6520%, 6599%"
"651000","*Opioid Agonists***","6510%, 6520%, 6599%"
"65100015","Alfentanil","6510%, 6520%, 6599%"
"6510001510","Alfentanil HCl","6510%, 6520%, 6599%"
"651000151020","Alfentanil HCl Solution","6510%, 6520%, 6599%"
"65100015102005","Alfentanil HCl IV Soln 1000 MCG/2ML (500 MCG/ML) (Base Eq)",21
"65100015102007","Alfentanil HCl IV Soln 2500 MCG/5ML (500 MCG/ML) (Base Eq)",21
"65100020","Codeine","6510%, 6520%, 6599%"
"6510002010","Codeine Phosphate","6510%, 6520%, 6599%"
"651000201029","Codeine Phosphate Powder","6510%, 6520%, 6599%"
"65100020102900","Codeine Phosphate Powder",21
"6510002020","Codeine Sulfate","6510%, 6520%, 6599%"
"651000202003","Codeine Sulfate Tablet","6510%, 6520%, 6599%"
"65100020200305","Codeine Sulfate Tab 15 MG",21
"65100020200310","Codeine Sulfate Tab 30 MG",21
"65100020200315","Codeine Sulfate Tab 60 MG",21
"651000202020","Codeine Sulfate Solution","6510%, 6520%, 6599%"
"65100020202020","Codeine Sulfate Oral Soln 30 MG/5ML",21
"65100025","Fentanyl","6510%, 6520%, 6599%"
"6510002500","Fentanyl","6510%, 6520%, 6599%"
"651000250009","Fentanyl Liquid","6510%, 6520%, 6599%"
"65100025000910","Fentanyl Sublingual Spray 100 MCG",21
"65100025000920","Fentanyl Sublingual Spray 200 MCG",21
"65100025000930","Fentanyl Sublingual Spray 400 MCG",21
"65100025000940","Fentanyl Sublingual Spray 600 MCG",21
"65100025000950","Fentanyl Sublingual Spray 800 MCG",21
"65100025000960","Fentanyl Sublingual Spray 1200 MCG (600 MCG X 2)",21
"65100025000970","Fentanyl Sublingual Spray 1600 MCG (800 MCG X 2)",21
"651000250086","Fentanyl Patch 72 Hour","6510%, 6520%, 6599%"
"65100025008610","Fentanyl TD Patch 72HR 12 MCG/HR",21
"65100025008620","Fentanyl TD Patch 72HR 25 MCG/HR",21
"65100025008626","Fentanyl TD Patch 72HR 37.5 MCG/HR",21
"65100025008630","Fentanyl TD Patch 72HR 50 MCG/HR",21
"65100025008635","Fentanyl TD Patch 72HR 62.5 MCG/HR",21
"65100025008640","Fentanyl TD Patch 72HR 75 MCG/HR",21
"65100025008645","Fentanyl TD Patch 72HR 87.5 MCG/HR",21
"65100025008650","Fentanyl TD Patch 72HR 100 MCG/HR",21
"6510002510","Fentanyl Citrate","6510%, 6520%, 6599%"
"651000251003","Fentanyl Citrate Tablet","6510%, 6520%, 6599%"
"65100025100310","Fentanyl Citrate Buccal Tab 100 MCG (Base Equiv)",21
"65100025100320","Fentanyl Citrate Buccal Tab 200 MCG (Base Equiv)",21
"65100025100330","Fentanyl Citrate Buccal Tab 400 MCG (Base Equiv)",21
"65100025100340","Fentanyl Citrate Buccal Tab 600 MCG (Base Equiv)",21
"65100025100350","Fentanyl Citrate Buccal Tab 800 MCG (Base Equiv)",21
"651000251007","Fentanyl Citrate Sublingual Tablet","6510%, 6520%, 6599%"
"65100025100710","Fentanyl Citrate SL Tab 100 MCG (Base Equiv)",21
"65100025100720","Fentanyl Citrate SL Tab 200 MCG (Base Equiv)",21
"65100025100725","Fentanyl Citrate SL Tab 300 MCG (Base Equiv)",21
"65100025100730","Fentanyl Citrate SL Tab 400 MCG (Base Equiv)",21
"65100025100740","Fentanyl Citrate SL Tab 600 MCG (Base Equiv)",21
"65100025100750","Fentanyl Citrate SL Tab 800 MCG (Base Equiv)",21
"651000251020","Fentanyl Citrate Solution","6510%, 6520%, 6599%"
"65100025102012","Fentanyl Citrate Preservative Free (PF) Inj 100 MCG/2ML",21
"65100025102022","Fentanyl Citrate Preservative Free (PF) Inj 250 MCG/5ML",21
"65100025102032","Fentanyl Citrate Preservative Free (PF) Inj 500 MCG/10ML",21
"65100025102037","Fentanyl Citrate Preservative Free (PF) Inj 1000 MCG/20ML",21
"65100025102042","Fentanyl Citrate Preservative Free (PF) Inj 2500 MCG/50ML",21
"65100025102043","Fentanyl Citrate IV Soln 2500 MCG/50ML",21
"65100025102044","Fentanyl Citrate IV Soln 5000 MCG/100ML",21
"65100025102050","Fentanyl Citrate Nasal Spray 100 MCG/ACT (Base Equiv)",21
"65100025102057","Fentanyl Citrate Nasal Spray 300 MCG/ACT (Base Equiv)",21
"65100025102060","Fentanyl Citrate Nasal Spray 400 MCG/ACT (Base Equiv)",21
"651000251029","Fentanyl Citrate Powder","6510%, 6520%, 6599%"
"65100025102900","Fentanyl Citrate Powder",21
"651000251084","Fentanyl Citrate Lozenge on a Handle","6510%, 6520%, 6599%"
"65100025108450","Fentanyl Citrate Lozenge on a Handle 200 MCG",21
"65100025108455","Fentanyl Citrate Lozenge on a Handle 400 MCG",21
"65100025108460","Fentanyl Citrate Lozenge on a Handle 600 MCG",21
"65100025108465","Fentanyl Citrate Lozenge on a Handle 800 MCG",21
"65100025108475","Fentanyl Citrate Lozenge on a Handle 1200 MCG",21
"65100025108485","Fentanyl Citrate Lozenge on a Handle 1600 MCG",21
"6510002510E2","Fentanyl Citrate Solution Cartridge","6510%, 6520%, 6599%"
"6510002510E215","Fentanyl Citrate PF Soln Cartridge 100 MCG/2ML",21
"6510002510E5","Fentanyl Citrate Solution Prefilled Syringe","6510%, 6520%, 6599%"
"6510002510E510","Fentanyl Citrate Soln Prefilled Syringe 50 MCG/ML",21
"6510002510E514","Fentanyl Citrate Soln Prefilled Syringe 100 MCG/2ML",21
"6510002510E515","Fentanyl Citrate IV Soln Prefilled Syringe 100 MCG/2ML",21
"6510002512","Fentanyl Citrate-Sodium Chloride","6510%, 6520%, 6599%"
"651000251220","Fentanyl Citrate-Sodium Chloride Solution","6510%, 6520%, 6599%"
"65100025122042","Fentanyl Citrate-NaCl 0.9% IV Soln 1 MG/100ML (10 MCG/ML)",21
"65100025122045","Fentanyl Citrate-NaCl 0.9% Epidural Soln 1 MG/250ML",21
"65100025122047","Fentanyl Citrate-NaCl 0.9% IV Soln 1.25 MG/250ML",21
"65100025122050","Fentanyl Citrate-Sodium Chloride 0.9% IV Soln 250 MCG/50ML",21
"65100025122055","Fentanyl Citrate-NaCl 0.9% IV Soln 2 MG/100ML (20 MCG/ML)",21
"65100025122060","Fentanyl Citrate-NaCl 0.9% IV Soln 2.5 MG/250ML",21
"65100025122070","Fentanyl Citrate-NaCl 0.9% IV Soln 5 MG/250ML",21
"6510002512E5","Fentanyl Citrate-Sodium Chloride Solution Prefilled Syringe","6510%, 6520%, 6599%"
"6510002512E507","Fentanyl Citrate-NaCl Soln Pref Syr 10 MCG/ML-0.9%",21
"6510002512E510","Fentanyl Citrate-NaCl Soln Pref Syr 15 MCG/3ML-0.9%",21
"6510002512E520","Fentanyl Citrate-NaCl Soln Pref Syr 50 MCG/5ML-0.9%",21
"6510002512E530","Fentanyl Citrate-NaCl Soln Pref Syr 500 MCG/50ML-0.9%",21
"6510002520","Fentanyl HCl","6510%, 6520%, 6599%"
"651000252059","Fentanyl HCl Patch","6510%, 6520%, 6599%"
"65100025205920","Fentanyl HCl Iontophoretic TD System 40 MCG/ACT (Base Equiv)",21
"65100030","Hydrocodone","6510%, 6520%, 6599%"
"6510003010","Hydrocodone Bitartrate","6510%, 6520%, 6599%"
